timestamp,route,stop_id,passenger_count,boardings,alightings,weather,is_holiday,hour,day_of_week,capacity,is_peak,overloaded
2025-01-27 00:00:00,R2,S13,35,6,1,Clear,0,0,Monday,50,0,0
2025-01-27 01:00:00,R2,S3,27,5,2,Cloudy,0,1,Monday,50,0,0
2025-01-27 02:00:00,R2,S16,24,6,2,Clear,1,2,Monday,50,0,0
2025-01-27 03:00:00,R3,S9,21,4,5,Cloudy,0,3,Monday,45,0,0
2025-01-27 04:00:00,R1,S8,15,2,8,Clear,0,4,Monday,55,0,0
2025-01-27 05:00:00,R1,S20,8,2,7,Cloudy,0,5,Monday,55,0,0
2025-01-27 06:00:00,R3,S13,31,10,3,Clear,0,6,Monday,45,0,0
2025-01-27 07:00:00,R4,S17,39,2,4,Rainy,0,7,Monday,40,1,0
2025-01-27 08:00:00,R2,S17,45,4,5,Clear,0,8,Monday,50,1,0
2025-01-27 09:00:00,R2,S17,40,8,3,Clear,0,9,Monday,50,1,0
2025-01-27 10:00:00,R1,S1,24,3,3,Rainy,0,10,Monday,55,0,0
2025-01-27 11:00:00,R2,S8,35,12,5,Rainy,0,11,Monday,50,0,0
2025-01-27 12:00:00,R2,S19,20,2,8,Rainy,0,12,Monday,50,0,0
2025-01-27 13:00:00,R1,S6,34,3,3,Clear,1,13,Monday,55,0,0
2025-01-27 14:00:00,R1,S3,21,7,8,Rainy,0,14,Monday,55,0,0
2025-01-27 15:00:00,R2,S5,28,3,2,Clear,0,15,Monday,50,0,0
2025-01-27 16:00:00,R1,S13,30,6,2,Clear,1,16,Monday,55,0,0
2025-01-27 17:00:00,R1,S15,36,4,6,Cloudy,0,17,Monday,55,1,0
2025-01-27 18:00:00,R1,S14,30,4,1,Clear,0,18,Monday,55,1,0
2025-01-27 19:00:00,R1,S16,33,0,3,Cloudy,0,19,Monday,55,1,0
2025-01-27 20:00:00,R1,S18,26,9,5,Clear,0,20,Monday,55,0,0
2025-01-27 21:00:00,R4,S11,31,5,5,Cloudy,0,21,Monday,40,0,0
2025-01-27 22:00:00,R2,S3,22,1,3,Rainy,0,22,Monday,50,0,0
2025-01-27 23:00:00,R3,S10,29,5,4,Clear,0,23,Monday,45,0,0
2025-01-28 00:00:00,R3,S10,35,3,3,Clear,0,0,Tuesday,45,0,0
2025-01-28 01:00:00,R2,S16,28,3,2,Rainy,0,1,Tuesday,50,0,0
2025-01-28 02:00:00,R1,S12,25,7,2,Rainy,0,2,Tuesday,55,0,0
2025-01-28 03:00:00,R2,S2,34,9,3,Clear,0,3,Tuesday,50,0,0
2025-01-28 04:00:00,R2,S9,20,5,6,Rainy,0,4,Tuesday,50,0,0
2025-01-28 05:00:00,R3,S3,24,5,3,Clear,0,5,Tuesday,45,0,0
2025-01-28 06:00:00,R2,S15,28,4,3,Rainy,0,6,Tuesday,50,0,0
2025-01-28 07:00:00,R1,S3,39,2,1,Cloudy,0,7,Tuesday,55,1,0
2025-01-28 08:00:00,R1,S19,32,6,2,Clear,0,8,Tuesday,55,1,0
2025-01-28 09:00:00,R2,S18,34,8,2,Rainy,1,9,Tuesday,50,1,0
2025-01-28 10:00:00,R2,S8,21,6,1,Clear,0,10,Tuesday,50,0,0
2025-01-28 11:00:00,R2,S17,30,4,4,Clear,0,11,Tuesday,50,0,0
2025-01-28 12:00:00,R2,S8,24,7,7,Cloudy,0,12,Tuesday,50,0,0
2025-01-28 13:00:00,R4,S7,16,7,5,Clear,0,13,Tuesday,40,0,0
2025-01-28 14:00:00,R2,S7,22,5,4,Clear,0,14,Tuesday,50,0,0
2025-01-28 15:00:00,R1,S3,36,6,2,Rainy,0,15,Tuesday,55,0,0
2025-01-28 16:00:00,R1,S1,29,5,3,Clear,0,16,Tuesday,55,0,0
2025-01-28 17:00:00,R1,S4,30,5,1,Clear,0,17,Tuesday,55,1,0
2025-01-28 18:00:00,R1,S5,44,8,1,Clear,0,18,Tuesday,55,1,0
2025-01-28 19:00:00,R1,S1,42,7,2,Clear,0,19,Tuesday,55,1,0
2025-01-28 20:00:00,R1,S15,24,4,6,Clear,0,20,Tuesday,55,0,0
2025-01-28 21:00:00,R1,S5,31,3,2,Rainy,0,21,Tuesday,55,0,0
2025-01-28 22:00:00,R1,S13,24,6,3,Clear,0,22,Tuesday,55,0,0
2025-01-28 23:00:00,R4,S8,33,4,4,Clear,0,23,Tuesday,40,0,0
2025-01-29 00:00:00,R1,S8,32,8,1,Clear,0,0,Wednesday,55,0,0
2025-01-29 01:00:00,R2,S5,12,4,6,Clear,1,1,Wednesday,50,0,0
2025-01-29 02:00:00,R2,S9,31,4,5,Clear,0,2,Wednesday,50,0,0
2025-01-29 03:00:00,R4,S1,30,12,8,Rainy,0,3,Wednesday,40,0,0
2025-01-29 04:00:00,R1,S4,33,3,6,Clear,0,4,Wednesday,55,0,0
2025-01-29 05:00:00,R2,S3,27,4,5,Cloudy,0,5,Wednesday,50,0,0
2025-01-29 06:00:00,R4,S2,29,4,5,Clear,0,6,Wednesday,40,0,0
2025-01-29 07:00:00,R4,S8,36,4,0,Clear,0,7,Wednesday,40,1,0
2025-01-29 08:00:00,R3,S9,36,3,1,Clear,0,8,Wednesday,45,1,0
2025-01-29 09:00:00,R1,S2,23,3,6,Clear,0,9,Wednesday,55,1,0
2025-01-29 10:00:00,R1,S14,37,6,1,Rainy,0,10,Wednesday,55,0,0
2025-01-29 11:00:00,R3,S14,28,6,6,Cloudy,0,11,Wednesday,45,0,0
2025-01-29 12:00:00,R4,S4,18,5,8,Clear,0,12,Wednesday,40,0,0
2025-01-29 13:00:00,R2,S6,36,6,1,Rainy,0,13,Wednesday,50,0,0
2025-01-29 14:00:00,R2,S11,36,4,4,Rainy,1,14,Wednesday,50,0,0
2025-01-29 15:00:00,R1,S3,29,6,3,Cloudy,0,15,Wednesday,55,0,0
2025-01-29 16:00:00,R3,S8,36,5,4,Clear,0,16,Wednesday,45,0,0
2025-01-29 17:00:00,R1,S3,38,4,3,Clear,0,17,Wednesday,55,1,0
2025-01-29 18:00:00,R1,S14,43,3,2,Clear,0,18,Wednesday,55,1,0
2025-01-29 19:00:00,R2,S13,35,3,4,Clear,0,19,Wednesday,50,1,0
2025-01-29 20:00:00,R2,S13,16,5,4,Rainy,0,20,Wednesday,50,0,0
2025-01-29 21:00:00,R1,S2,12,2,5,Cloudy,0,21,Wednesday,55,0,0
2025-01-29 22:00:00,R1,S13,16,3,4,Clear,0,22,Wednesday,55,0,0
2025-01-29 23:00:00,R2,S19,16,3,5,Rainy,0,23,Wednesday,50,0,0
2025-01-30 00:00:00,R1,S6,27,3,6,Cloudy,0,0,Thursday,55,0,0
2025-01-30 01:00:00,R2,S16,40,8,0,Cloudy,0,1,Thursday,50,0,0
2025-01-30 02:00:00,R1,S2,27,3,3,Rainy,0,2,Thursday,55,0,0
2025-01-30 03:00:00,R2,S8,28,4,3,Rainy,0,3,Thursday,50,0,0
2025-01-30 04:00:00,R2,S17,37,9,2,Clear,0,4,Thursday,50,0,0
2025-01-30 05:00:00,R1,S2,27,5,6,Cloudy,0,5,Thursday,55,0,0
2025-01-30 06:00:00,R1,S10,32,5,2,Clear,0,6,Thursday,55,0,0
2025-01-30 07:00:00,R1,S16,33,4,6,Clear,0,7,Thursday,55,1,0
2025-01-30 08:00:00,R1,S6,29,4,6,Clear,0,8,Thursday,55,1,0
2025-01-30 09:00:00,R4,S2,45,1,3,Rainy,0,9,Thursday,40,1,1
2025-01-30 10:00:00,R1,S2,26,2,4,Clear,0,10,Thursday,55,0,0
2025-01-30 11:00:00,R3,S13,38,7,4,Rainy,0,11,Thursday,45,0,0
2025-01-30 12:00:00,R1,S15,26,4,2,Clear,0,12,Thursday,55,0,0
2025-01-30 13:00:00,R3,S2,28,5,4,Clear,0,13,Thursday,45,0,0
2025-01-30 14:00:00,R3,S7,20,6,4,Clear,0,14,Thursday,45,0,0
2025-01-30 15:00:00,R2,S3,30,6,2,Clear,0,15,Thursday,50,0,0
2025-01-30 16:00:00,R2,S8,23,6,1,Clear,1,16,Thursday,50,0,0
2025-01-30 17:00:00,R2,S14,36,5,6,Clear,0,17,Thursday,50,1,0
2025-01-30 18:00:00,R1,S7,44,7,0,Clear,0,18,Thursday,55,1,0
2025-01-30 19:00:00,R4,S7,34,7,6,Cloudy,0,19,Thursday,40,1,0
2025-01-30 20:00:00,R3,S1,21,5,3,Clear,0,20,Thursday,45,0,0
2025-01-30 21:00:00,R4,S17,24,3,4,Rainy,0,21,Thursday,40,0,0
2025-01-30 22:00:00,R1,S9,27,10,4,Clear,0,22,Thursday,55,0,0
2025-01-30 23:00:00,R3,S13,32,3,1,Clear,0,23,Thursday,45,0,0
2025-01-31 00:00:00,R4,S19,32,8,7,Rainy,0,0,Friday,40,0,0
2025-01-31 01:00:00,R1,S19,45,4,1,Rainy,0,1,Friday,55,0,0
2025-01-31 02:00:00,R1,S17,22,3,6,Clear,0,2,Friday,55,0,0
2025-01-31 03:00:00,R3,S10,29,7,3,Clear,0,3,Friday,45,0,0
2025-01-31 04:00:00,R2,S10,31,5,4,Cloudy,0,4,Friday,50,0,0
2025-01-31 05:00:00,R3,S4,25,7,5,Clear,0,5,Friday,45,0,0
2025-01-31 06:00:00,R1,S8,23,10,10,Clear,0,6,Friday,55,0,0
2025-01-31 07:00:00,R3,S20,48,2,1,Clear,0,7,Friday,45,1,1
2025-01-31 08:00:00,R1,S20,56,6,2,Rainy,0,8,Friday,55,1,1
2025-01-31 09:00:00,R1,S18,34,3,3,Rainy,0,9,Friday,55,1,0
2025-01-31 10:00:00,R1,S14,22,6,4,Clear,0,10,Friday,55,0,0
2025-01-31 11:00:00,R3,S18,31,5,6,Clear,0,11,Friday,45,0,0
2025-01-31 12:00:00,R3,S14,27,3,4,Clear,0,12,Friday,45,0,0
2025-01-31 13:00:00,R2,S20,32,6,3,Clear,0,13,Friday,50,0,0
2025-01-31 14:00:00,R2,S15,18,4,5,Clear,0,14,Friday,50,0,0
2025-01-31 15:00:00,R4,S4,34,6,4,Clear,0,15,Friday,40,0,0
2025-01-31 16:00:00,R2,S13,23,3,4,Clear,0,16,Friday,50,0,0
2025-01-31 17:00:00,R3,S8,42,3,4,Rainy,0,17,Friday,45,1,0
2025-01-31 18:00:00,R2,S18,37,5,3,Rainy,0,18,Friday,50,1,0
2025-01-31 19:00:00,R2,S12,29,7,6,Rainy,0,19,Friday,50,1,0
2025-01-31 20:00:00,R2,S14,23,4,1,Clear,0,20,Friday,50,0,0
2025-01-31 21:00:00,R1,S2,32,9,6,Cloudy,0,21,Friday,55,0,0
2025-01-31 22:00:00,R3,S18,19,3,4,Cloudy,0,22,Friday,45,0,0
2025-01-31 23:00:00,R2,S2,30,8,2,Clear,0,23,Friday,50,0,0
2025-02-01 00:00:00,R1,S11,30,4,5,Clear,0,0,Saturday,55,0,0
2025-02-01 01:00:00,R4,S9,33,5,5,Rainy,0,1,Saturday,40,0,0
2025-02-01 02:00:00,R2,S12,25,8,2,Rainy,1,2,Saturday,50,0,0
2025-02-01 03:00:00,R2,S17,25,5,5,Cloudy,0,3,Saturday,50,0,0
2025-02-01 04:00:00,R4,S15,22,5,9,Rainy,0,4,Saturday,40,0,0
2025-02-01 05:00:00,R2,S17,26,4,4,Clear,0,5,Saturday,50,0,0
2025-02-01 06:00:00,R1,S18,24,5,2,Clear,0,6,Saturday,55,0,0
2025-02-01 07:00:00,R4,S6,48,6,1,Clear,0,7,Saturday,40,1,1
2025-02-01 08:00:00,R2,S17,32,5,5,Cloudy,0,8,Saturday,50,1,0
2025-02-01 09:00:00,R1,S18,42,6,3,Cloudy,0,9,Saturday,55,1,0
2025-02-01 10:00:00,R1,S8,29,7,2,Clear,0,10,Saturday,55,0,0
2025-02-01 11:00:00,R3,S9,33,4,5,Clear,0,11,Saturday,45,0,0
2025-02-01 12:00:00,R2,S6,28,6,5,Clear,0,12,Saturday,50,0,0
2025-02-01 13:00:00,R2,S5,19,3,8,Clear,1,13,Saturday,50,0,0
2025-02-01 14:00:00,R4,S12,24,4,2,Cloudy,0,14,Saturday,40,0,0
2025-02-01 15:00:00,R3,S11,22,7,4,Clear,0,15,Saturday,45,0,0
2025-02-01 16:00:00,R1,S1,26,6,7,Clear,0,16,Saturday,55,0,0
2025-02-01 17:00:00,R1,S11,40,2,4,Clear,0,17,Saturday,55,1,0
2025-02-01 18:00:00,R1,S19,42,7,3,Clear,0,18,Saturday,55,1,0
2025-02-01 19:00:00,R3,S9,42,8,1,Clear,1,19,Saturday,45,1,0
2025-02-01 20:00:00,R1,S2,22,3,2,Clear,0,20,Saturday,55,0,0
2025-02-01 21:00:00,R2,S12,22,7,6,Clear,0,21,Saturday,50,0,0
2025-02-01 22:00:00,R3,S4,23,6,3,Rainy,1,22,Saturday,45,0,0
2025-02-01 23:00:00,R4,S4,31,9,7,Rainy,0,23,Saturday,40,0,0
2025-02-02 00:00:00,R1,S18,23,5,3,Rainy,0,0,Sunday,55,0,0
2025-02-02 01:00:00,R3,S15,24,6,1,Rainy,1,1,Sunday,45,0,0
2025-02-02 02:00:00,R1,S19,28,4,1,Cloudy,0,2,Sunday,55,0,0
2025-02-02 03:00:00,R3,S13,27,4,4,Cloudy,0,3,Sunday,45,0,0
2025-02-02 04:00:00,R1,S19,37,6,2,Clear,0,4,Sunday,55,0,0
2025-02-02 05:00:00,R2,S17,19,4,3,Clear,0,5,Sunday,50,0,0
2025-02-02 06:00:00,R3,S6,26,5,6,Clear,0,6,Sunday,45,0,0
2025-02-02 07:00:00,R1,S16,35,2,5,Clear,0,7,Sunday,55,1,0
2025-02-02 08:00:00,R1,S12,33,4,2,Cloudy,0,8,Sunday,55,1,0
2025-02-02 09:00:00,R3,S19,24,5,8,Rainy,0,9,Sunday,45,1,0
2025-02-02 10:00:00,R3,S5,25,6,5,Clear,0,10,Sunday,45,0,0
2025-02-02 11:00:00,R2,S17,28,5,5,Rainy,0,11,Sunday,50,0,0
2025-02-02 12:00:00,R3,S1,34,8,5,Clear,0,12,Sunday,45,0,0
2025-02-02 13:00:00,R2,S10,26,2,0,Cloudy,0,13,Sunday,50,0,0
2025-02-02 14:00:00,R1,S15,27,3,7,Rainy,0,14,Sunday,55,0,0
2025-02-02 15:00:00,R1,S11,21,6,7,Rainy,0,15,Sunday,55,0,0
2025-02-02 16:00:00,R1,S13,26,6,4,Clear,0,16,Sunday,55,0,0
2025-02-02 17:00:00,R4,S5,36,6,2,Clear,0,17,Sunday,40,1,0
2025-02-02 18:00:00,R2,S1,27,3,6,Clear,0,18,Sunday,50,1,0
2025-02-02 19:00:00,R2,S12,36,7,10,Clear,0,19,Sunday,50,1,0
2025-02-02 20:00:00,R2,S11,26,7,1,Clear,0,20,Sunday,50,0,0
2025-02-02 21:00:00,R4,S17,12,3,6,Cloudy,0,21,Sunday,40,0,0
2025-02-02 22:00:00,R1,S4,23,4,5,Clear,0,22,Sunday,55,0,0
2025-02-02 23:00:00,R2,S15,34,2,4,Clear,0,23,Sunday,50,0,0
2025-02-03 00:00:00,R2,S9,21,7,9,Clear,0,0,Monday,50,0,0
2025-02-03 01:00:00,R2,S20,33,7,4,Clear,0,1,Monday,50,0,0
2025-02-03 02:00:00,R1,S19,29,7,6,Cloudy,0,2,Monday,55,0,0
2025-02-03 03:00:00,R4,S19,16,5,4,Clear,0,3,Monday,40,0,0
2025-02-03 04:00:00,R4,S12,30,6,3,Cloudy,0,4,Monday,40,0,0
2025-02-03 05:00:00,R2,S5,24,5,6,Clear,0,5,Monday,50,0,0
2025-02-03 06:00:00,R3,S10,18,3,4,Cloudy,0,6,Monday,45,0,0
2025-02-03 07:00:00,R4,S17,30,3,6,Clear,0,7,Monday,40,1,0
2025-02-03 08:00:00,R3,S5,42,8,8,Rainy,0,8,Monday,45,1,0
2025-02-03 09:00:00,R1,S16,33,6,2,Clear,0,9,Monday,55,1,0
2025-02-03 10:00:00,R2,S7,34,10,4,Rainy,0,10,Monday,50,0,0
2025-02-03 11:00:00,R2,S9,33,7,1,Rainy,0,11,Monday,50,0,0
2025-02-03 12:00:00,R2,S3,33,10,3,Clear,0,12,Monday,50,0,0
2025-02-03 13:00:00,R3,S15,29,5,5,Clear,0,13,Monday,45,0,0
2025-02-03 14:00:00,R4,S16,31,6,7,Cloudy,0,14,Monday,40,0,0
2025-02-03 15:00:00,R4,S18,22,5,6,Clear,0,15,Monday,40,0,0
2025-02-03 16:00:00,R2,S14,28,4,1,Cloudy,0,16,Monday,50,0,0
2025-02-03 17:00:00,R1,S3,48,5,2,Rainy,0,17,Monday,55,1,0
2025-02-03 18:00:00,R4,S12,34,6,4,Clear,0,18,Monday,40,1,0
2025-02-03 19:00:00,R3,S9,42,3,7,Clear,0,19,Monday,45,1,0
2025-02-03 20:00:00,R1,S7,28,5,5,Cloudy,0,20,Monday,55,0,0
2025-02-03 21:00:00,R4,S9,24,3,7,Clear,0,21,Monday,40,0,0
2025-02-03 22:00:00,R4,S13,25,2,6,Clear,0,22,Monday,40,0,0
2025-02-03 23:00:00,R2,S18,18,6,7,Rainy,0,23,Monday,50,0,0
2025-02-04 00:00:00,R2,S5,22,5,6,Clear,0,0,Tuesday,50,0,0
2025-02-04 01:00:00,R2,S13,28,5,3,Cloudy,0,1,Tuesday,50,0,0
2025-02-04 02:00:00,R1,S4,27,7,9,Clear,0,2,Tuesday,55,0,0
2025-02-04 03:00:00,R1,S2,24,7,10,Clear,0,3,Tuesday,55,0,0
2025-02-04 04:00:00,R3,S16,32,8,4,Clear,0,4,Tuesday,45,0,0
2025-02-04 05:00:00,R1,S9,37,3,2,Clear,0,5,Tuesday,55,0,0
2025-02-04 06:00:00,R1,S9,25,9,4,Clear,0,6,Tuesday,55,0,0
2025-02-04 07:00:00,R2,S6,41,5,5,Rainy,0,7,Tuesday,50,1,0
2025-02-04 08:00:00,R2,S11,42,6,1,Rainy,0,8,Tuesday,50,1,0
2025-02-04 09:00:00,R4,S1,35,2,3,Rainy,0,9,Tuesday,40,1,0
2025-02-04 10:00:00,R1,S4,25,8,3,Clear,0,10,Tuesday,55,0,0
2025-02-04 11:00:00,R1,S13,28,4,5,Clear,0,11,Tuesday,55,0,0
2025-02-04 12:00:00,R3,S13,31,3,4,Cloudy,0,12,Tuesday,45,0,0
2025-02-04 13:00:00,R2,S13,27,7,3,Clear,0,13,Tuesday,50,0,0
2025-02-04 14:00:00,R1,S2,30,8,3,Clear,0,14,Tuesday,55,0,0
2025-02-04 15:00:00,R2,S9,38,10,6,Clear,0,15,Tuesday,50,0,0
2025-02-04 16:00:00,R1,S8,33,4,4,Clear,0,16,Tuesday,55,0,0
2025-02-04 17:00:00,R1,S7,38,4,6,Clear,0,17,Tuesday,55,1,0
2025-02-04 18:00:00,R2,S4,30,3,5,Rainy,0,18,Tuesday,50,1,0
2025-02-04 19:00:00,R2,S18,29,6,5,Cloudy,0,19,Tuesday,50,1,0
2025-02-04 20:00:00,R4,S3,25,10,5,Clear,0,20,Tuesday,40,0,0
2025-02-04 21:00:00,R2,S6,37,7,3,Rainy,0,21,Tuesday,50,0,0
2025-02-04 22:00:00,R2,S12,23,3,5,Clear,0,22,Tuesday,50,0,0
2025-02-04 23:00:00,R2,S12,21,8,3,Clear,1,23,Tuesday,50,0,0
2025-02-05 00:00:00,R1,S8,27,4,5,Rainy,1,0,Wednesday,55,0,0
2025-02-05 01:00:00,R3,S1,25,6,6,Clear,0,1,Wednesday,45,0,0
2025-02-05 02:00:00,R1,S4,23,7,2,Clear,0,2,Wednesday,55,0,0
2025-02-05 03:00:00,R4,S11,20,1,5,Rainy,0,3,Wednesday,40,0,0
2025-02-05 04:00:00,R1,S3,35,4,2,Rainy,1,4,Wednesday,55,0,0
2025-02-05 05:00:00,R2,S13,25,9,3,Rainy,0,5,Wednesday,50,0,0
2025-02-05 06:00:00,R1,S17,21,5,3,Clear,0,6,Wednesday,55,0,0
2025-02-05 07:00:00,R4,S10,29,2,6,Clear,0,7,Wednesday,40,1,0
2025-02-05 08:00:00,R2,S12,34,8,4,Clear,0,8,Wednesday,50,1,0
2025-02-05 09:00:00,R2,S15,29,4,4,Clear,0,9,Wednesday,50,1,0
2025-02-05 10:00:00,R1,S10,33,9,4,Rainy,0,10,Wednesday,55,0,0
2025-02-05 11:00:00,R3,S14,26,4,3,Rainy,0,11,Wednesday,45,0,0
2025-02-05 12:00:00,R1,S13,21,4,3,Clear,0,12,Wednesday,55,0,0
2025-02-05 13:00:00,R4,S5,25,5,4,Cloudy,0,13,Wednesday,40,0,0
2025-02-05 14:00:00,R1,S6,24,5,2,Clear,0,14,Wednesday,55,0,0
2025-02-05 15:00:00,R1,S2,37,3,1,Rainy,0,15,Wednesday,55,0,0
2025-02-05 16:00:00,R1,S17,33,8,5,Clear,0,16,Wednesday,55,0,0
2025-02-05 17:00:00,R2,S4,35,5,2,Clear,0,17,Wednesday,50,1,0
2025-02-05 18:00:00,R2,S14,23,4,5,Clear,0,18,Wednesday,50,1,0
2025-02-05 19:00:00,R1,S10,31,5,1,Cloudy,0,19,Wednesday,55,1,0
2025-02-05 20:00:00,R3,S3,21,4,4,Clear,0,20,Wednesday,45,0,0
2025-02-05 21:00:00,R2,S3,28,6,3,Clear,1,21,Wednesday,50,0,0
2025-02-05 22:00:00,R2,S15,19,3,5,Clear,0,22,Wednesday,50,0,0
2025-02-05 23:00:00,R2,S6,21,5,3,Clear,0,23,Wednesday,50,0,0
2025-02-06 00:00:00,R2,S17,25,8,5,Clear,0,0,Thursday,50,0,0
2025-02-06 01:00:00,R2,S12,40,7,2,Rainy,0,1,Thursday,50,0,0
2025-02-06 02:00:00,R1,S20,27,4,1,Clear,0,2,Thursday,55,0,0
2025-02-06 03:00:00,R1,S11,19,7,7,Cloudy,1,3,Thursday,55,0,0
2025-02-06 04:00:00,R4,S4,25,5,6,Clear,0,4,Thursday,40,0,0
2025-02-06 05:00:00,R4,S6,17,4,7,Clear,0,5,Thursday,40,0,0
2025-02-06 06:00:00,R2,S1,33,3,0,Clear,0,6,Thursday,50,0,0
2025-02-06 07:00:00,R1,S20,29,6,10,Rainy,1,7,Thursday,55,1,0
2025-02-06 08:00:00,R2,S16,34,2,1,Clear,0,8,Thursday,50,1,0
2025-02-06 09:00:00,R2,S15,45,5,2,Clear,0,9,Thursday,50,1,0
2025-02-06 10:00:00,R1,S17,29,5,5,Rainy,0,10,Thursday,55,0,0
2025-02-06 11:00:00,R1,S8,31,4,5,Rainy,0,11,Thursday,55,0,0
2025-02-06 12:00:00,R3,S12,25,8,5,Rainy,0,12,Thursday,45,0,0
2025-02-06 13:00:00,R3,S10,21,2,4,Cloudy,0,13,Thursday,45,0,0
2025-02-06 14:00:00,R1,S15,29,6,2,Clear,0,14,Thursday,55,0,0
2025-02-06 15:00:00,R1,S9,34,4,3,Clear,0,15,Thursday,55,0,0
2025-02-06 16:00:00,R1,S2,19,6,7,Rainy,0,16,Thursday,55,0,0
2025-02-06 17:00:00,R3,S5,27,2,2,Clear,0,17,Thursday,45,1,0
2025-02-06 18:00:00,R1,S6,44,5,5,Clear,0,18,Thursday,55,1,0
2025-02-06 19:00:00,R1,S7,32,3,4,Rainy,0,19,Thursday,55,1,0
2025-02-06 20:00:00,R3,S1,30,7,2,Clear,0,20,Thursday,45,0,0
2025-02-06 21:00:00,R1,S7,25,3,1,Clear,0,21,Thursday,55,0,0
2025-02-06 22:00:00,R3,S20,27,4,4,Rainy,0,22,Thursday,45,0,0
2025-02-06 23:00:00,R1,S12,32,4,2,Rainy,0,23,Thursday,55,0,0
2025-02-07 00:00:00,R1,S16,34,6,3,Clear,0,0,Friday,55,0,0
2025-02-07 01:00:00,R1,S16,24,6,5,Clear,0,1,Friday,55,0,0
2025-02-07 02:00:00,R3,S11,35,8,3,Clear,0,2,Friday,45,0,0
2025-02-07 03:00:00,R4,S4,21,5,3,Clear,0,3,Friday,40,0,0
2025-02-07 04:00:00,R3,S13,19,2,4,Clear,0,4,Friday,45,0,0
2025-02-07 05:00:00,R2,S7,28,9,4,Clear,0,5,Friday,50,0,0
2025-02-07 06:00:00,R3,S4,32,4,4,Rainy,0,6,Friday,45,0,0
2025-02-07 07:00:00,R1,S15,49,7,4,Clear,0,7,Friday,55,1,0
2025-02-07 08:00:00,R1,S19,40,3,3,Cloudy,0,8,Friday,55,1,0
2025-02-07 09:00:00,R4,S9,43,8,4,Clear,0,9,Friday,40,1,1
2025-02-07 10:00:00,R1,S11,28,2,1,Cloudy,0,10,Friday,55,0,0
2025-02-07 11:00:00,R1,S8,23,2,4,Clear,0,11,Friday,55,0,0
2025-02-07 12:00:00,R1,S1,27,5,7,Clear,0,12,Friday,55,0,0
2025-02-07 13:00:00,R1,S8,20,2,1,Clear,0,13,Friday,55,0,0
2025-02-07 14:00:00,R1,S13,25,9,8,Rainy,0,14,Friday,55,0,0
2025-02-07 15:00:00,R2,S4,25,7,6,Rainy,0,15,Friday,50,0,0
2025-02-07 16:00:00,R2,S8,22,5,2,Rainy,0,16,Friday,50,0,0
2025-02-07 17:00:00,R4,S3,42,3,5,Rainy,0,17,Friday,40,1,1
2025-02-07 18:00:00,R3,S9,37,4,3,Clear,0,18,Friday,45,1,0
2025-02-07 19:00:00,R1,S2,38,6,3,Clear,0,19,Friday,55,1,0
2025-02-07 20:00:00,R1,S2,23,5,4,Clear,0,20,Friday,55,0,0
2025-02-07 21:00:00,R2,S13,30,2,5,Clear,0,21,Friday,50,0,0
2025-02-07 22:00:00,R2,S15,30,5,3,Rainy,0,22,Friday,50,0,0
2025-02-07 23:00:00,R1,S12,29,6,4,Cloudy,0,23,Friday,55,0,0
2025-02-08 00:00:00,R2,S4,21,5,4,Clear,0,0,Saturday,50,0,0
2025-02-08 01:00:00,R2,S8,34,6,3,Rainy,0,1,Saturday,50,0,0
2025-02-08 02:00:00,R2,S9,25,6,6,Clear,0,2,Saturday,50,0,0
2025-02-08 03:00:00,R2,S5,23,2,6,Clear,0,3,Saturday,50,0,0
2025-02-08 04:00:00,R1,S20,26,4,2,Clear,0,4,Saturday,55,0,0
2025-02-08 05:00:00,R4,S18,33,6,7,Clear,0,5,Saturday,40,0,0
2025-02-08 06:00:00,R3,S11,20,2,2,Clear,0,6,Saturday,45,0,0
2025-02-08 07:00:00,R1,S15,21,4,4,Clear,0,7,Saturday,55,1,0
2025-02-08 08:00:00,R4,S9,37,3,5,Clear,0,8,Saturday,40,1,0
2025-02-08 09:00:00,R2,S17,30,3,2,Clear,0,9,Saturday,50,1,0
2025-02-08 10:00:00,R4,S12,30,3,4,Clear,0,10,Saturday,40,0,0
2025-02-08 11:00:00,R3,S7,28,4,3,Clear,0,11,Saturday,45,0,0
2025-02-08 12:00:00,R2,S10,25,6,5,Cloudy,0,12,Saturday,50,0,0
2025-02-08 13:00:00,R1,S10,22,3,5,Rainy,0,13,Saturday,55,0,0
2025-02-08 14:00:00,R1,S13,45,7,3,Cloudy,0,14,Saturday,55,0,0
2025-02-08 15:00:00,R2,S19,21,3,6,Clear,0,15,Saturday,50,0,0
2025-02-08 16:00:00,R2,S11,29,3,2,Rainy,0,16,Saturday,50,0,0
2025-02-08 17:00:00,R1,S13,37,11,7,Clear,0,17,Saturday,55,1,0
2025-02-08 18:00:00,R1,S8,42,2,2,Rainy,0,18,Saturday,55,1,0
2025-02-08 19:00:00,R3,S8,38,8,4,Clear,0,19,Saturday,45,1,0
2025-02-08 20:00:00,R4,S4,33,10,5,Clear,1,20,Saturday,40,0,0
2025-02-08 21:00:00,R2,S15,33,4,2,Clear,0,21,Saturday,50,0,0
2025-02-08 22:00:00,R1,S11,32,5,2,Clear,0,22,Saturday,55,0,0
2025-02-08 23:00:00,R1,S11,15,5,8,Clear,0,23,Saturday,55,0,0
